4125,%5B018%5D+Osman+karde%C5%9Fimin+K%C3%B6y%C3%BC,435,540,848893814,9090,0
4126,02STALKER--,520,538,848901613,11097,0
4127,005+-+LOFA,447,601,5542424,6382,0
4128,012,425,537,5346300,8837,0
4129,013+KECEK+Muhammed,489,562,5485181,6937,0
4130,009+-+Redzovic.1963,487,569,293435,8800,0
4131,ADANA,489,559,5449855,8511,0
4132,022+EFSANESAVA%C5%9E%C3%87I,605,465,5436667,9811,0
4133,DAHA+YEN%C4%B0+BA%C5%9ELIYORUZ,455,540,5538037,10108,0
4134,007+-+S.A.S,464,436,1378906,10471,0
4135,003_Revolt,550,488,1821977,10213,0
4136,itici+wampir+005,513,581,1643415,2247,0
4137,003,567,535,903766,9528,0
4140,013+Do%C4%9Fru+Duvar+Y%C4%B1k%C4%B1lmaz+%21,481,578,5449851,9313,0
4141,Eskilerdenkimkalm%C4%B1%C5%9F+k%C3%B6y%C3%BC,419,442,238488,576,0
4142,%2AS1F1R+B1R%2A,397,516,848882852,7764,0
4143,%5B011%5D,502,482,5463940,3436,0
4145,d%C3%BCr%C3%BCstl%C3%BCk,465,553,848893271,9854,0
4148,033+Nemesis,590,440,848893974,9418,0
4149,WUNDER,538,600,5271185,12130,0
4150,027,490,400,1430413,10612,0
4151,EKO,462,550,7651,9502,0
4152,028+-+Ghetto,483,564,1661388,6601,0
4153,013+%7C+cacikyiyenzombie,514,542,5100941,9369,0
4154,%3A%29%3D%28%3A+-+009,502,557,848881000,9651,0
4155,008,550,505,1610153,8935,0
4156,%7C005%7C+Roger+That,510,550,5507048,10059,0
4159,014+bu+film+buraya+kadar,454,556,848891314,3362,0
4160,A014,467,445,5501462,4116,0
4161,0007+-+Batistuta,492,446,5521345,10471,0
4162,PATLAMI%C5%9E+MISIR+3,532,508,852685,7053,0
4163,Levelfull,512,481,1130552,9004,0
4164,151_Kur.Alb.Sait+Ert%C3%BCrk,514,476,5484137,10535,0
4165,D004,400,548,5423082,10301,0
4166,05----------,439,534,1364671,10471,0
4167,bug%C3%BCn+saat+09%3A59%3A58%3A853,398,517,5422100,9948,0
4168,%7C+%2A+%7C+008+%7C+%C3%96t%C3%BCken,467,476,5501153,11106,0
4169,006+Heysen.bittin,529,473,848881030,6177,0
4170,A007-Cloyster,597,471,5551127,8688,0
4171,K45+026,523,438,5075451,10471,0
4172,01.%23..CETMEL%C4%B0,598,465,5346830,7333,0
4173,01.%23..moneytalks,593,460,5346830,10042,0
4174,43.79.17,397,471,4839829,9995,0
4175,007,394,463,5282959,10187,0
4176,acemiasker+k%C3%B6y%C3%BC,461,555,5084182,9636,0
4177,011+-+Zazamontana,451,581,5545621,7593,0
4178,006+-+Delta+-+Juggernaut,479,469,5480361,3446,0
4179,020+DESTUR,412,566,5543111,9995,0
4180,SINIR+HATTI,418,572,43994,8781,0
4181,Aaaaaaaaaa,407,567,5330744,10402,0
4182,097-,488,593,5533396,10471,0
4183,007+-+Outlookers,488,544,293435,8564,0
4184,005,529,591,4955441,8108,0
4185,SA1-1,483,500,5554982,6854,0
4186,K%C3%B6y+007,515,492,5554982,10452,0
4187,0004,516,490,4974309,10947,0
4188,008,395,467,5282959,10187,0
4189,M+002,457,451,5302568,9234,0
4190,K44+029,470,428,5075451,9739,0
4191,017,472,423,5449244,10194,0
4192,011+ARIZA,559,459,4791784,4803,0
4195,55+0006,598,562,5555625,5260,0
4196,bomonti,548,508,848901070,8386,0
4197,029+-+K%C4%B1%C5%9F+G%C3%BCne%C5%9Fi,583,506,1661388,10249,0
4199,004,479,525,5407821,4784,0
4200,baja160,490,549,1091735,9532,0
4201,005,523,560,5529135,10471,0
4202,002,522,562,5529135,10471,0
4203,mutlu+y%C4%B1llar,570,498,1713283,10097,0
4204,0008+DILENCI,570,501,848893759,9568,0
4205,Rul%C4%B1g+seg,411,558,5565753,9171,0
4206,004+Karacullu01,483,505,5217140,7761,0
4207,014,490,544,1713368,6333,0
4208,020-Monte+Kristo,561,417,5063490,7718,0
4209,42+BozKurt+42,575,533,1636305,8340,0
4210,%2A008,470,537,133834,9583,0
4211,W+A+R+D+A+D+Y,562,507,1746635,7527,0
4212,05-Derler0698,438,529,5538037,9811,0
4213,B+%7C+001+%7C+Cotanakk-28,568,542,4903114,10471,0
4214,008,561,560,1609272,9277,0
4215,0020,459,508,1666504,10204,0
4216,00000,457,509,1503134,10027,0
4217,0022+-+w8kabus,495,457,5521345,10471,0
4218,mhy914,440,582,5434010,6918,0
4219,%C3%87apraz+Ate%C5%9F,562,439,848888307,9109,0
4220,sessizask,423,551,5006560,10015,0
4221,037,582,473,5291344,9303,0
4222,020%7E+FFFF,578,483,1598568,9588,0
4224,CCPT,458,460,1627984,9167,0
4225,%5B006%5D+Horasan,565,551,5407004,7658,0
4226,056,513,424,5358331,7547,0
4227,DiOny+SoS,487,400,1623663,8246,0
4228,andrey+bolkonski,555,411,5543243,12130,0
4229,004,519,443,14895,3306,0
4230,018,481,546,5142048,7949,0
4231,Akbas,458,546,5084182,7712,0
4232,0031+-+Richie+Rich,544,462,5521345,10471,0
4233,0000,407,467,5181525,10471,0
4234,coskun99,405,477,5114185,9910,0
4235,%5B03%5D+TauN,445,537,84167,9687,0
4236,%C4%B0NT%C4%B0KAMMM+ACIDIR,564,503,848898421,7773,0
4238,HUMMER+006,460,517,848898827,9086,0
4239,008+-+konak,529,543,5543505,9780,0
4240,005%2A%2A%2A,532,534,1799950,9703,0
4241,Kuzeykent,512,583,5514618,7104,0
4242,003,451,577,5517668,6601,0
4243,%7C+003+%7C+StreeTBaller,495,430,5182772,10471,0
4244,011,571,473,5291344,11106,0
4245,K54+004,426,525,848905094,9516,0
4246,002,525,572,5211449,10136,0
4247,next,504,586,848880229,9350,0
4248,SONUNA+KADAR+BIRAKMAK+YOK+01,560,440,5380519,10488,0
4249,045,558,445,5231291,9584,0
4250,%5B15%5D+Chivas%2A,470,478,1398021,4985,0
4251,0015+K44,467,487,213037,9468,0
4253,2-XxKaRaBaSaNxX,580,556,848893346,10471,0
4254,XavioN+D-2,486,485,848900833,4143,0
4255,S+T+A+L+K+E+R,491,497,1199680,10471,0
4257,EXELANS99_08,485,495,22545,8593,0
4258,BALIKOSMAN18,504,523,848880956,8326,0
4259,006,480,490,5573458,9780,0
4260,0031+NOP,433,468,5236209,9802,0
4262,007%29+orhaneli+kara+mercimek,461,483,5456903,10249,0
4263,%7C+C%2A+%7C,444,566,149202,9775,0
4264,AA003,601,524,5350420,9898,0
4265,S+T+A+L+K+E+R+006,601,527,5096379,10136,0
4266,SAKARYA06,599,518,5427389,3638,0
4267,012,517,458,5573458,2103,0
4268,%5B047%5D+UnkownArtist,435,559,5386028,4186,0
4269,Hephon,504,475,5096379,7588,0
4270,SS-008,507,462,5347262,2090,0
4271,002,487,558,1091735,9042,0
4272,15-%C3%87oktelikeli+Hat%C4%B1ras%C4%B1+%3A%29,509,548,5248398,5658,0
4273,0045,436,517,1666504,10312,0
4274,026,461,436,1378906,8626,0
4278,013+Her+%C5%9Fey+silinip,530,502,5283520,9944,0
4279,TAARRUZ,433,448,55492,10479,0
4280,Humurgan+61,504,562,1659595,8910,0
4281,%7E098%7E,590,434,1733098,11041,0
4282,Il+buono%2C+il+brutto%2C+il+cattivo,447,415,5249244,10059,0
4283,%7C+003+%7C+Red+Hair+Shanks,444,417,120009,10136,0
4284,020,593,487,1584817,10471,0
4285,002,585,562,4821391,10136,0
4286,edep,465,559,848893271,9944,0
4287,002+farukteking,462,567,51235,10213,0
4288,Kargulu020-O,482,498,848901165,3758,0
4289,%2A%2AS%C4%B1NIRC%C4%B1K%2A%2A,565,498,848898421,10207,0
4290,mutlu+y%C4%B1llar,565,492,1713283,9696,0
4291,Defend+the+HEADQUARTER+%2A+meraba,556,499,848897923,3992,0
4292,-04-,520,428,5496261,10445,0
4293,058,519,430,5358331,7377,0
4294,068,522,438,22310,9861,0
4295,040,522,427,5075451,10287,0
4296,17+-+Avusturya-Macaristan+%C3%9Cni.,483,602,5551416,5606,0
4297,Y+-+S+T+A+L+K+E+R+-+010,488,498,1199680,9440,0
4298,C006+O.K.D.,491,489,5056505,10204,0
4299,%5BKargulu%5D+Xavi+2,485,496,848900833,9651,0
4300,aaa+TEPHES,496,493,848901225,10377,0
4301,%5B2.4%5D,485,483,4897763,9956,0
4302,Bal%C4%B1k+A.%C5%9E,508,490,5455160,8121,0
4304,005+yazeda,454,558,848891314,8269,0
4305,010,404,551,5570297,9567,0
4306,Aliklo,435,507,1364671,9520,0
4307,0041,434,502,1666504,10273,0
4308,Aliayd%C4%B1n9294,450,408,135468,9799,0
4309,A+0011,424,477,5196506,10471,0
4310,%7C+002+%7C+-+POLTERGEIST+41,556,440,1076847,9790,0
4311,-011-,512,422,5563078,8047,0
4312,043,461,468,22310,10214,0
4313,026,465,466,22310,10119,0
4314,alperen+k%C3%B6y%C3%BC,418,492,5551753,4470,0
4315,K44+030,496,436,5075451,10287,0
4316,%7C+023+%7C+O.o+fiomontana+o.O,499,428,5182772,10471,0
4317,002+OFLU,426,564,153273,9630,0
4319,%2AOxygene%2A+-029-,550,491,5405545,10471,0
4320,Krali%C3%A7e+rayn+k%C3%B6y%C3%BC,506,431,5505644,62,0
4321,SUB004,413,447,5347262,10455,0
4322,10-1G%C3%B6kt%C3%BCrk,513,511,5469577,9995,0
4323,Saloman+Kane,425,436,1398445,7606,0
4324,%5B1.9%5D,473,483,4897763,7445,0
4325,002+Luciferr,425,426,1508747,10060,0
4326,002%2C,428,524,5346300,9517,0
4327,%5B008%5D,576,516,5192347,1197,0
4328,03_Awaken,404,485,5198449,8782,0
4329,yyy,535,575,1713283,1339,0
4330,KING,415,503,290893,9074,0
4331,002+%C3%87oktelikeli+Hat%C4%B1ras%C4%B1+%3A%29,509,551,1659595,5822,0
4332,SSS,470,528,133834,7022,0
4333,003+joker,516,551,1713368,10471,0
4334,Rssa+k%C3%B6y%C3%BC.,451,511,5560764,563,0
4335,K%C3%B6y+004,533,499,5554982,10471,0
4336,%7C%7C%7C+STALKER+%7C%7C%7C,541,494,5237412,8569,0
4337,0036,455,514,1666504,9557,0
4338,ll61ll+06+%C5%9EOTA+ARVELADZE,479,531,5444307,3290,0
4339,SSS,475,541,133834,8970,0
4340,Tscsemih,450,409,135468,10246,0
4341,A006+l+Kelleci,566,555,943807,7045,0
4342,Modern+Times,525,437,5249244,3826,0
4343,K%C3%B6y+005,538,523,5554982,10452,0
4344,006,579,512,5471625,9064,0
4345,03-%5DBOZKURT,565,550,5252867,9606,0
4346,023,513,527,5481248,10947,0
4347,STALKER+4,520,553,1117649,6345,0
4349,parasetamol,450,416,5371093,4186,0
4350,TURAN,556,467,788924,8916,0
4351,019,573,509,4821391,6053,0
4352,004,476,447,5416535,9587,0
4353,026+BARBARLARR,613,491,848903366,10136,0
4354,025,429,549,1503134,9057,0
4355,Bence+Honda,481,561,848891725,5141,0
4356,S+T+A+L+K+E+R+%2A%2A,523,470,1199680,8976,0
4357,ggEasy,580,526,1282266,9559,0
4358,_BUCA_,542,556,38078,3289,0
4359,Tolga0625,515,466,5028562,3259,0
4360,Kargulu014-%C3%9C,516,468,848901165,4314,0
4361,STALKER-02,576,518,1636305,10471,0
4362,043,567,526,4821391,10214,0
4363,2imiZ,461,565,1585895,3580,0
4364,dexter,503,586,848880229,10140,0
4365,Kargulu013-O,502,485,848901165,4291,0
4366,Ymc+k%C3%B6y%C3%BC,569,537,848881102,8442,0
4367,026,499,397,1430413,11972,0
4369,Rear+Window,521,438,5249244,2283,0
4370,-1-,478,441,5076421,6856,0
4372,0024,525,484,5236059,4902,0
4375,%2A%2A%2A%2A,418,559,5424683,10059,0
4376,A008+ragnarr71,435,409,1700238,11946,0
4377,%5B012%5D+Turfan,442,443,848901401,9995,0
4378,017,563,458,5291344,11106,0
4379,KAS%C4%B0RGA+00,516,504,5386260,5807,0
4381,005,526,604,380540,10181,0
4382,0046,438,532,1666504,9868,0
4386,002+NaYTMeYR,511,549,5139939,12130,0
4387,GALAXY+0,494,386,5354798,10471,0
4388,fade+to+black,551,420,5543243,10479,0
4389,005,440,492,5386028,10471,0
4390,006+yazeda,455,558,848891314,5483,0
4391,007+-+Daizem,543,514,1661388,7488,0
4392,03-SEFA+RE%C4%B0S,433,496,5539506,9705,0
4394,02+Dracula,583,544,4949860,11526,0
4395,007+Merteal,420,501,1353134,10471,0
4396,44.32.49,429,434,4872213,10973,0
4397,%7C015%7C,567,562,5406481,8488,0
4398,005-,512,571,5533396,8551,0
4399,20_Kasaba,599,500,5330465,10287,0
4400,DoodleezZ+0015,528,502,4835843,10471,0
4401,%2AOxygene%2A+-041-,524,512,5405545,10471,0
4404,011,516,493,5287702,10119,0
4405,068,411,551,5153832,10138,0
4406,An%C4%B1l+efe,418,556,5565753,9278,0
4407,VEJT%C4%B0M,487,508,5484137,1163,0
4408,yyy,500,573,1713283,249,0
4409,Galaxy+004,439,456,1667070,7723,0
4411,%7C029%7C+Shirley+Fenette,529,432,4843087,10471,0
4412,Pazartesi+%C3%87ay%C4%B1,459,449,1584143,8438,0
4413,%7E%3D%23%40%2ASAHi%2A%40%23%3D%7E,460,446,238488,7991,0
4414,049,524,410,5075451,8027,0
4415,A_20,523,602,848884237,8604,0
4416,120-,478,573,5533396,6074,0
4417,11-%C3%A7apraz+ate%C5%9F,556,446,4921280,8288,0
4418,003+Aenima,498,435,5103009,9965,0
4419,VIPCleaner,570,524,1282266,8750,0
4420,%5B02%5D+DaDa%C5%9E,587,451,1487970,8769,0
4421,002+AKRAPOL%C4%B0S,454,557,848891314,10136,0
4422,b_0,568,519,5256373,5315,0
4423,VALHALA+015,571,494,4831027,8457,0
4424,10_STALKER,580,511,1487719,6363,0
4425,STALKER009,588,518,1282266,10471,0
4426,OCEAN%5B15%5D,464,537,5385709,9248,0
4427,YYY,540,419,4981167,10471,0
4428,%5B007%5D+eminyvz,516,464,5358921,10471,0
4429,0019,410,445,4789705,9436,0
4430,Davut+Sulari,422,526,768,4445,0
4431,130-,477,611,5533396,7298,0
4432,006+neuville,502,543,5541609,10471,0
4433,Ender+2,528,576,5312006,10042,0
4434,Hep+Yek,555,496,5455160,11106,0
4435,104-,558,487,4822037,1050,0
4436,%7C0022%7CT+O+K+Y+O,570,430,1078252,11106,0
4437,STALKER+KATLAMA,506,527,848880956,8718,0
4438,%5B7%5D+Pokahontas,508,523,848890317,7138,0
4439,006%2A,509,530,5060174,9274,0
4441,EXELANS99_07,532,520,22545,11106,0
4442,033,557,552,5374471,10848,0
4443,K54+014,437,524,848905094,6058,0
4444,A_31,486,595,848884237,10287,0
4445,008+furki,492,561,5398609,12130,0
4446,022-harbitr,494,612,4795756,8861,0
4447,0003+18+turk-ottoman79,513,535,848904233,9479,0
4448,-18pisqupat18-,510,400,5483989,8884,0
4449,B-04,483,444,5480360,6279,0
4450,005+Ultralion,456,566,1591092,1849,0
4451,T%C3%9CREV,496,537,1799950,9325,0
4452,019,427,471,5153832,10287,0
4453,073,536,451,22310,10119,0
4454,ARGO+GEL%C4%B0YORRR%21%7E%C4%B0SFAHAN,402,475,848896511,10014,0
4455,ss0045,520,582,5351715,9756,0
4456,006+-+Kronos,404,452,4832713,6256,0
4457,001_Daffy+Duck+k%C3%B6y%C3%BC,515,531,1821977,9868,0
4458,004+-+STALKER+MODE+ON%21,488,552,678904,7956,0
4459,Stalker,559,471,5237412,9584,0
4460,STALKERFRONT%C4%B0ER01,498,473,5328608,10180,0
4461,%2F%2FRonaldinho,500,467,5036272,9127,0
4462,0002+-+ANKARA+ASFALTI,464,552,848894182,8449,0
4463,%2Bk44+003,420,468,5524383,10471,0
4464,E%24K%C4%B0YA+DALAR+ALEM+BAKAR+%21+002,550,404,848896736,10059,0
4465,107-+Piyade,485,476,5488730,7629,0
4466,004,427,474,658454,10471,0
4467,003-,432,461,5416008,10213,0
4468,Gago55,574,438,848888307,12130,0
4469,A-016,515,585,5500483,10072,0
4470,04_STALKER,591,516,1487719,9980,0
4471,%5B3%5D,553,531,5569196,10535,0
4472,022,459,517,1503134,10235,0
4473,C-004,447,451,5561335,9451,0
4474,Blackburne,458,513,314451,2331,0
4475,%5B005%5D+YATTARA,430,574,1081621,10471,0
4476,%7C+038+%7C+PUSULA,500,425,5182772,8468,0
4477,Sava%C5%9F%C3%A7%C4%B1,418,580,848898846,9133,0
4478,xXx,551,449,559408,8444,0
4479,022,492,530,848900943,9182,0
4480,Gfb06.,480,429,5510426,4184,0
4481,018,450,446,1818490,10471,0
4482,004+Alexandre+Pato,451,444,1508747,10037,0
4483,012,447,448,5282959,10187,0
4484,0020,484,417,4789705,9110,0
4485,012,461,586,5487241,7749,0
4486,028,451,501,5386028,9631,0
4488,Barbar+k%C3%B6y%C3%BC,559,457,4848219,1182,0
4489,003-ORTA,574,453,170161,5444,0
4490,004,458,408,1177547,9859,0
4491,006,553,507,5535692,5420,0
4492,023%2A,538,569,5060174,9831,0
4493,006+VAS%C4%B0LY+ZAYTSEV,544,572,4884421,8024,0
4494,012,541,580,5407247,755,0
4495,003+Barbar+k%C3%B6y%C3%BC,523,508,4770459,9974,0
4496,C0007,583,503,5422265,9057,0
4497,xx010_DoMuZ+BuNaR%C4%B1,586,495,5456108,10179,0
4498,028___,522,460,1747226,1343,0
4499,TR%C4%B0FON,489,398,1762178,6495,0
4500,029,503,513,5510873,10471,0
4501,%2AOxygene%2A+-010-,506,506,5405545,4454,0
4502,%5B017%5D+Miralay,441,541,848893814,9128,0
4503,06-are+you+serious+%3F,442,539,5538037,6841,0
4504,Geldik,444,544,5538037,8882,0
4505,031_GaRaAYoLu,536,437,5456108,5629,0
4506,Aliya+%C4%B0zzet+006,535,441,1438200,9589,0
4507,%5B06%5D+TREASURE,536,527,848903135,8882,0
4508,----------%5B28%5D+Deadknight,430,503,1398021,3762,0
4511,001,431,561,382879,9511,0
4512,002,429,560,382879,5453,0
4513,006+-+K%C3%B6y,497,410,848901170,10570,0
4514,003,444,498,1613840,6383,0
4515,sarplik+k%C3%B6y%C3%BC,563,583,880159,1427,0
4516,A.05,595,504,5400574,7516,0
4517,STALKER030,593,508,5328608,9319,0
4518,STALKER023,597,497,5328608,10160,0
4519,024___Erkan,556,457,1747226,10228,0
4520,002,552,450,5454175,5314,0
4522,002%7EAdanm%C4%B1%C5%9F-Hayatlar%C4%B1n-Umudu,437,421,5196184,9942,0
4523,DeSTRoYeR26,439,418,5392658,9337,0
4524,Cumartesi+Dizileri,429,444,1584143,9684,0
4525,Galax..,427,439,1623683,11297,0
4526,%7C+007+%7C+-+TEF+CASTIEL,557,436,1076847,4605,0
4528,55-01,573,524,4957811,10471,0
4529,ERSANCAK,577,534,5479855,9909,0
4530,KIRMIZI+ALARM+%21%21%21,560,496,5376051,10471,0
4531,21STALKER,557,505,1117649,10085,0
4534,%5B06%5D+Pro+papilama,409,444,1398021,5501,0
4535,008,551,494,5326964,9629,0
4536,B+%7C+002+%7C,571,543,4903114,7575,0
4537,06+%7C+Sanji%2A,547,504,5465024,5594,0
4539,001+slhtnzkn87,412,573,5522255,9942,0
4540,010-,518,572,5533396,9801,0
4541,003,517,574,4991103,9337,0
4542,Daizem,504,569,1659595,8180,0
4543,Adal%C4%B1,505,567,4918164,9742,0
4544,003+%7C+Spain,523,521,5116203,5317,0
4545,One.Piece.003,520,531,5278326,9101,0
4546,%2AMalatya44%2A15,579,479,5066581,5115,0
4547,041%7ESon+samuray-,578,482,1598568,1560,0
4548,A-003,516,583,5500483,10072,0
4549,A-010,510,582,5500483,10287,0
4550,102-+Kolpac%C4%B1,465,484,5488730,4651,0
4551,013+-+KER%C3%87O,466,482,5556682,7409,0
4552,05STALKER,506,453,1117649,10471,0
4553,06STALKER,507,449,1117649,10228,0
4554,A-012,546,548,5500483,10072,0
4555,ET%C4%B0NDEN+KORKANIN+KEM%C4%B0%C4%9E%C4%B0N%C4%B0+SEVEYM,554,552,1782032,9495,0
4556,004+Musluk%2A,414,492,4777295,10471,0
4557,004-URGAN,518,598,1065326,10471,0
4558,0012,451,510,1666504,10173,0
4559,013,450,504,1151848,8054,0
4560,001,404,486,5438164,10947,0
4561,008+Uchiha+Clan,455,519,5540643,5096,0
4562,%7C+069+%7C+Mori.,537,415,120009,10341,0
4563,0004+-+geronimo,481,439,5521345,10471,0
4564,KnocheN...,569,502,1636305,8255,0
4566,025,512,449,5065375,10445,0
4567,011+Blue,516,439,5418844,9995,0
4570,stalker+0003,526,530,5140118,9071,0
4571,002_D%C3%BCtd%C3%BCr%C3%BCd%C3%BCt,521,535,1821977,9159,0
4572,129-,475,610,5533396,9841,0
4573,018,473,609,5495006,5210,0
4574,Akinci+Beyi+k%C3%B6y%C3%BC,582,549,5507683,10040,0
4575,1Gencebay42,577,546,1097737,12130,0
4576,YEN%C4%B0-015,478,514,848900943,5434,0
4577,13+N%C4%B0L%C3%9CFER,513,518,5511855,10471,0
4578,027-ALAMUT+KALES%C4%B0,517,508,5330607,10211,0
4579,siyahgiyenadam2,507,561,4981284,8757,0
4580,137-,509,570,5533396,8219,0
4581,002+ultrAs,470,400,5394954,10471,0
4582,Cashh05s,466,407,14555,9136,0
4583,002,470,409,1710397,10471,0
4584,%2AOxygene%2A+-012-,519,463,5405545,10471,0
4585,O.o+fiomontana+o.O,528,447,1830195,10947,0
4586,001+%7C,505,401,1622536,7578,0
4587,014+Vilayet-i+Mubarek,415,552,5536873,10003,0
4588,Krall53,408,546,848883516,10471,0
4589,Ymc+k%C3%B6y%C3%BC,571,538,848881102,6758,0
4590,008-,518,579,5533396,9698,0
4591,Ufukta,520,573,4918164,10471,0
4592,%7C+014+%7C+Batistuta,494,427,120009,10471,0
4594,Barbar+k%C3%B6y%C3%BC,568,551,788924,7986,0
4595,004,441,534,1364671,4380,0
4596,016,432,540,1837768,8752,0
4597,019,495,419,1151848,9618,0
4598,006,494,422,5439533,9995,0
4599,B+%7C+006+%7C,570,540,4903114,7900,0
4600,01+%C3%B6yle+%C3%B6lmem+mis+at,441,535,1364671,9952,0
4601,009+%7C+Aragorn,520,416,5545047,9331,0
4602,013+-+Zazamontana,425,559,5545621,6612,0
4603,002,420,556,5549895,8373,0
4606,NaRTsOsRiKuA,551,417,600301,9176,0
4607,018+Seriously,481,534,1713368,6945,0
4610,022+1010-1,494,616,4884421,8258,0
4611,B.4,557,555,5543566,8833,0
4612,029,488,420,5449244,4326,0
4613,osilev+k%C3%B6y%C3%BC.,548,550,886769,3083,0
4614,016+%7C+Kral+Bau,532,567,5389061,5143,0
4615,%7C+008+%7C+Religion,502,429,5182772,10471,0
4616,%7C+048+%7C+Sus+ve+Oyna,505,420,120009,9243,0
4617,007,574,493,5351599,10072,0
4619,ELB%C4%B0N+02,543,462,848902568,8562,0
4621,%5B012%5D+lll.+Murad,439,540,848893814,9288,0
4622,%5B+001+%5D+BarabarS%2B,416,566,848881141,9767,0
4623,sarpan,409,560,5435727,10261,0
4624,016,416,564,42713,10321,0
4625,001-UMT,423,434,1398445,9614,0
4626,%5B011%5D+Urum%C3%A7i,423,437,848901401,10059,0
4627,004+-+Beyrut,561,526,5536593,11387,0
4628,Gargamel+3,560,535,5471031,6677,0
4629,FB+1,496,557,5559253,9895,0
4631,...009,483,470,5267883,3408,0
4632,GALACT%C4%B0COS,433,547,5420960,10249,0
4633,007-+Cophaan57,491,574,5423081,7471,0
4634,012+Do%C4%9Fru+Duvar+Y%C4%B1k%C4%B1lmaz+%21,482,578,5449851,8980,0
4639,008,519,575,5211449,8550,0
4640,Stalker+mode+on+%21%21%21,514,532,5237412,7879,0
4641,Stalker+mode+on%21%21%21,516,530,5237412,8902,0
4642,K44+071,450,427,5075451,10287,0
4643,07+%7C+Cyroburn%2A,556,507,5465024,3352,0
4644,016,441,429,22310,10471,0
4645,%7C+079+%7C+Red+Hair+Shanks,456,429,120009,10471,0
4646,010_blackjack06,596,510,783502,8941,0
4647,K55+u%C3%A7beyi,588,502,4882049,8423,0
4648,004,428,450,5573458,9378,0
4649,%5B0.4%5D,421,453,4897763,10276,0
4650,%5B009%5D+Zeyna,521,418,5428991,4231,0
4651,HMMM,435,587,1773520,9302,0
4652,Scarface22,518,415,5386163,2472,0
4653,010+Kral+Nexus,483,578,5449851,9146,0
4654,008+L4STWORLD,540,507,848895347,4207,0
4655,Irishman,481,577,5437210,8156,0
4656,havalar+nas%C4%B1l.,440,523,5433501,8698,0
4657,05-,440,512,5531100,4979,0
4658,C002,392,526,5423082,10065,0
4661,002+Texasrony,471,542,848891725,9658,0
4662,011,494,465,5416535,10471,0
4663,011,572,499,5279528,10102,0
4664,020,498,463,5065375,10445,0
4665,2+BOZKURT,529,394,5528972,3678,0
4666,025........................N,397,540,1636986,10023,0
4667,005_9KATTAT,444,599,5179501,10352,0
4668,stalker+0007,553,541,5140118,4311,0
4669,07-+Mangal+yakar%C4%B1k,553,497,5469577,9567,0
4670,007+-+Anti+Affetmez+%21,552,500,5489050,6989,0
4671,Kapak+002,499,589,1065326,10471,0
4672,082-,491,590,5533396,10471,0
4673,%7C041%7C+Low,532,441,4843087,908,0
4674,Casus+Atma+Korkar%C4%B1m,535,432,5404046,9901,0
4675,070,411,554,5153832,10704,0
4676,%5B005%5D,578,488,5555984,4149,0
4677,Gala1,415,562,5565753,9539,0
4678,viera34,542,481,5359180,9650,0
4679,005+Kardo50,548,484,5217140,8945,0
4680,DOGO+ARGENT%C4%B0NO,568,528,5136478,9484,0
4681,Uzumaki+k%C3%B6y%C3%BC,439,515,1613137,6530,0
4682,035,570,523,4821391,9625,0
4683,DOGO+ARGENT%C4%B0NO,571,521,5136478,9806,0
4685,KnocheN.,526,557,5374429,12130,0
4686,%7C+002+%7C+Astrea,480,446,5182772,10471,0
4687,0006+-+Claudio+Caniggia,481,444,5521345,10471,0
4688,004,482,442,5065375,10445,0
4690,047,473,403,5282959,10187,0
4691,STALKER+007,545,552,5002288,6840,0
4692,Kingofheaven,511,560,1659595,8321,0
4693,%21%21%21...SALDIRMA...%21%21%21+%23+2+%23,435,450,848886024,6942,0
4694,016,438,443,4988994,6352,0
4695,%7C%7C+STALKER+%7C%7C,544,521,5237412,8961,0
4696,Ulus,541,530,848901070,9055,0
4697,012,428,501,1837768,9196,0
4698,The+Real+Barbarian,538,539,5461747,11601,0
4699,ImpregnableD,544,532,848900940,10200,0
4700,Etiler,537,532,848901070,10333,0
4701,%5B013%5D+Mete+Han,596,509,5407004,7306,0
4702,Berzerk-03,479,474,1398445,5424,0
4703,xx028_KeTeNLiK,560,455,5456108,11106,0
4704,%28013%29+YIKIM+61,562,452,5433618,10199,0
4705,xXx,556,452,559408,10249,0
4706,mode+on,555,537,1713283,10179,0
4707,KARGULU021-M,513,525,848901165,12130,0
4708,BAKU,541,540,5532512,10059,0
4709,%5BKargulu%5D+Praven,514,520,848900833,10666,0
4710,Dark,513,517,848901068,7985,0
4711,MAE.015,486,528,5562777,8390,0
4712,ll61ll+04+Hami+MANDIRALI,481,528,5444307,4089,0
4713,%7C007%7C+VoLKaNN1,585,511,5406481,4453,0
4714,MENSAH,582,505,5350420,5679,0
4715,005,587,513,1584817,9874,0
4716,013-Quokka,589,507,21086,6487,0
4717,015,594,519,798730,10016,0
4718,003,586,516,798730,9346,0
4719,006,586,515,4800890,8050,0
4720,008,580,512,5471625,6927,0
4721,A+003+MAVIPSA,495,585,5529358,10471,0
4729,029_Ba%C4%9ELaR,539,439,5456108,7182,0
4730,088,541,433,22310,9527,0
4731,Defend+the+HEADQUARTER+%2A+Adoles,539,529,848897923,8119,0
4733,stalker+0005,554,543,5140118,5152,0
4734,025,430,435,5282959,10187,0
4735,OCEAN%5B07%5D,441,477,5385709,12130,0
4736,44.33.32,432,433,4872213,7701,0
